^SAMPLE = GSM1017470
209948_at	2524.62	3.04E-01
209949_at	1004.39	3.34E-01
209950_s_at	351.08	7.26E-01
209951_s_at	1518.21	4.61E-02
209952_s_at	162.64	8.05E-01
209953_s_at	63672.61	7.32E-04
209954_x_at	7777.00	4.15E-03
209955_s_at	208.36	6.66E-01
209956_s_at	1206.69	5.62E-02
209957_s_at	107.88	9.05E-01
209958_s_at	3532.94	2.46E-01
209959_at	333.02	9.32E-01
209960_at	49.05	9.62E-01
209961_s_at	2071.34	6.76E-02
209962_at	2286.67	1.42E-02
209963_s_at	1908.44	1.07E-02
209964_s_at	2586.27	5.62E-02
209965_s_at	4205.15	3.03E-02
209966_x_at	866.14	5.00E-01
209967_s_at	2136.17	3.76E-02
209968_s_at	186.77	9.70E-01
209969_s_at	8716.05	2.44E-04
209970_x_at	811.88	3.04E-01
209971_x_at	67015.10	2.93E-03
209972_s_at	3367.29	2.39E-02
209973_at	2593.41	6.76E-02
209974_s_at	183258.45	2.44E-04
209975_at	1223.20	2.46E-01
209976_s_at	33.57	6.96E-01
209977_at	54.40	9.19E-01
209978_s_at	173.11	6.34E-01
209979_at	187.61	9.05E-01
209980_s_at	19225.78	2.93E-03
209981_at	105.14	9.32E-01
209982_s_at	93.57	7.26E-01
209983_s_at	241.16	7.26E-01
209984_at	4634.71	4.15E-03
209985_s_at	186.74	7.81E-01
209986_at	1530.19	2.46E-01
209987_s_at	637.67	5.34E-01
209988_s_at	993.18	2.39E-02
209989_at	4040.13	2.44E-04
209990_s_at	489.12	2.19E-01
209991_x_at	1294.11	2.74E-01
209992_at	1743.93	1.86E-02
209993_at	336.24	5.00E-01
209994_s_at	708.91	3.76E-02
209995_s_at	1822.29	2.19E-01
209996_x_at	187.07	7.54E-01
209997_x_at	4091.89	8.06E-03
209998_at	5580.05	8.06E-03
209999_x_at	215.14	9.32E-01
210000_s_at	75.15	6.96E-01
210001_s_at	1609.92	2.46E-01
210002_at	4747.73	5.86E-03
210004_at	116.08	2.19E-01
210005_at	13590.25	2.44E-04
210006_at	11041.59	7.32E-04
210007_s_at	8950.69	2.44E-04
210008_s_at	5865.65	4.61E-02
210009_s_at	6279.63	7.32E-04
210010_s_at	24715.51	2.44E-04
210011_s_at	30616.30	2.44E-04
210012_s_at	1469.17	3.76E-02
210013_at	728.74	5.68E-01
210014_x_at	67463.49	7.32E-04
210015_s_at	704.36	9.52E-02
210016_at	244.10	4.66E-01
210017_at	10351.75	2.44E-04
210018_x_at	23857.77	2.44E-04
210019_at	687.63	5.00E-01
210020_x_at	1577.75	2.46E-01
210021_s_at	10223.27	5.86E-03
210022_at	26405.63	8.06E-03
210023_s_at	33354.00	2.44E-04
210024_s_at	71997.31	2.44E-04
210025_s_at	788.16	4.32E-01
210026_s_at	23103.58	2.44E-04
210027_s_at	166500.98	2.44E-04
210028_s_at	26387.95	2.44E-04
210029_at	290.79	6.66E-01
210030_at	665.85	5.34E-01
210031_at	351.84	5.68E-01
210032_s_at	179.70	5.00E-01
210033_s_at	697.11	3.99E-01
210034_s_at	703.15	9.52E-02
210035_s_at	512.09	8.06E-02
210036_s_at	4448.14	1.30E-01
210037_s_at	350.95	5.68E-01
210038_at	449.81	6.01E-01
210039_s_at	1592.91	2.74E-01
210040_at	66.55	8.05E-01
210041_s_at	13511.67	7.32E-04
210042_s_at	3469.73	1.22E-03
210043_at	2668.49	3.04E-01
210044_s_at	114.35	4.66E-01
210045_at	1531.78	3.04E-01
210046_s_at	27710.39	2.44E-04
210047_at	1217.76	1.95E-01
210048_at	5219.88	8.06E-03
210049_at	82.35	8.29E-01
210050_at	3007.69	4.15E-03
210051_at	110.11	8.70E-01
210052_s_at	75312.16	2.44E-04
210053_at	12777.04	2.93E-03
210054_at	15961.47	2.44E-04
210055_at	80.21	7.81E-01
210056_at	234.10	7.26E-01
210057_at	752.04	4.61E-02
210058_at	13648.54	2.44E-04
210059_s_at	7156.37	2.44E-04
210060_at	344.67	9.44E-01
210061_at	853.45	5.00E-01
210062_s_at	1181.46	8.06E-02
210063_at	2242.02	8.06E-02
210064_s_at	431.45	4.66E-01
210065_s_at	252.06	6.34E-01
210066_s_at	236.51	5.00E-01
210067_at	75.07	8.88E-01
210068_s_at	316.67	5.68E-01
210069_at	2881.04	1.22E-03
210070_s_at	2288.62	1.12E-01
210072_at	1039.00	2.74E-01
210073_at	538.94	5.00E-01
210074_at	21269.32	2.44E-04
210075_at	9083.30	8.06E-03
210076_x_at	43400.68	1.07E-02
210077_s_at	2157.89	4.61E-02
210078_s_at	603.66	5.68E-01
210079_x_at	88.10	7.81E-01
210080_x_at	1043.18	3.34E-01
210081_at	1086.42	1.50E-01
210082_at	260.16	9.05E-01
210083_at	1173.15	4.66E-01
210084_x_at	164.30	9.05E-01
210085_s_at	1548.73	1.12E-01
210086_at	1285.71	3.66E-01
210087_s_at	10066.47	2.44E-04
210088_x_at	3289.24	3.03E-02
210089_s_at	335.28	7.26E-01
210090_at	762.61	5.34E-01
210091_s_at	884.97	1.95E-01
210092_at	52433.18	2.44E-04
210093_s_at	37046.54	7.32E-04
210094_s_at	19343.13	7.32E-04
210095_s_at	2224.41	4.61E-02
210096_at	24.03	8.29E-01
210097_s_at	70904.41	2.44E-04
210098_s_at	1323.53	2.39E-02
210099_at	111.18	9.44E-01
210100_s_at	3040.62	1.30E-01
210101_x_at	33042.20	2.44E-04
210102_at	2454.82	1.95E-03
210103_s_at	138.11	9.05E-01
210104_at	24838.87	2.44E-04
210105_s_at	13873.02	2.44E-04
210106_at	2136.98	3.34E-01
210107_at	127.75	7.81E-01
210108_at	419.82	1.95E-01
210109_at	1454.37	2.46E-01
210110_x_at	20356.18	2.93E-03
210111_s_at	23493.60	7.32E-04
210112_at	8318.94	8.06E-03
210113_s_at	84.39	9.89E-01
210114_at	6702.71	1.22E-03
210115_at	170.49	3.99E-01
210116_at	100.88	8.50E-01
210117_at	4018.32	2.44E-04
210118_s_at	400.91	8.05E-01
210119_at	161.49	7.26E-01
210120_s_at	4973.63	1.86E-02
210121_at	14.65	9.62E-01
210122_at	68.30	9.70E-01
210123_s_at	1741.07	5.68E-01
210124_x_at	6728.68	7.32E-04
210125_s_at	144695.81	2.44E-04
210126_at	146.98	9.05E-01
210127_at	3649.02	8.06E-02
210128_s_at	540.85	6.01E-01
210129_s_at	1656.85	2.19E-01
210130_s_at	17369.31	2.44E-04
210131_x_at	71508.88	2.44E-04
210132_at	7173.60	8.06E-02
210133_at	452.77	5.68E-01
210134_x_at	310.96	3.99E-01
210135_s_at	5216.30	5.86E-03
210136_at	11733.19	2.44E-04
210137_s_at	36446.28	2.44E-04
210138_at	4204.63	1.22E-03
210139_s_at	46342.96	2.44E-04
210140_at	943.48	5.00E-01
210141_s_at	745.48	2.74E-01
210142_x_at	47207.96	2.44E-04
210143_at	10885.47	4.15E-03
210144_at	3055.29	1.86E-02
210145_at	10582.25	2.44E-04
210146_x_at	359.39	3.34E-01
210147_at	495.17	5.34E-01
210148_at	4291.79	8.06E-03
210149_s_at	418083.94	2.44E-04
210150_s_at	26794.82	1.07E-02
210151_s_at	3667.42	6.76E-02
210152_at	1023.19	1.07E-02
210153_s_at	31368.37	2.44E-04
210154_at	20780.34	1.22E-03
210155_at	1811.64	3.04E-01
210156_s_at	60044.46	7.32E-04
210157_at	4418.27	1.71E-01
210158_at	609.17	6.01E-01
210159_s_at	151.82	7.81E-01
210160_at	4964.37	2.44E-04
210161_at	1204.46	6.96E-01
210162_s_at	2995.60	5.86E-03
210163_at	238.64	6.96E-01
210164_at	788.06	1.95E-01
210165_at	136.59	9.05E-01
210166_at	1672.66	1.50E-01
210167_s_at	2213.27	1.95E-01
210168_at	973.52	6.66E-01
210169_at	1999.22	1.86E-02
210170_at	915.15	1.07E-02
210171_s_at	57.08	9.05E-01
210172_at	2686.58	2.39E-02
210173_at	628.16	3.66E-01
210174_at	501.18	4.66E-01
210175_at	5601.19	1.42E-02
210176_at	710.77	9.52E-02
210177_at	3346.91	2.39E-02
210178_x_at	33199.01	1.95E-03
210179_at	828.87	8.06E-02
210180_s_at	15497.72	7.32E-04
210181_s_at	373.58	3.99E-01
210182_at	862.64	2.19E-01
210183_x_at	171736.34	1.22E-03
210184_at	384.22	7.54E-01
210185_at	1983.07	6.76E-02
210186_s_at	53019.13	2.44E-04
210187_at	3487.81	7.32E-04
210188_at	7550.35	7.32E-04
210189_at	170.20	6.96E-01
210190_at	82.98	9.44E-01
210191_s_at	2773.92	6.76E-02
210192_at	721.31	3.34E-01
210193_at	968.93	1.95E-01
210194_at	44.60	9.76E-01
210195_s_at	1171.99	1.42E-02
210196_s_at	484.20	5.62E-02
210197_at	965.71	2.74E-01
210198_s_at	140.49	5.34E-01
210199_at	1082.09	1.50E-01
210200_at	2323.45	1.30E-01
210201_x_at	15340.84	2.39E-02
210202_s_at	4539.46	5.86E-03
210203_at	1332.17	4.61E-02
210204_s_at	1120.78	1.50E-01
210205_at	510.56	4.66E-01
210206_s_at	5079.23	1.22E-03
210208_x_at	92309.95	2.44E-04
210210_at	1545.35	8.06E-02
210211_s_at	441050.60	2.44E-04
210212_x_at	6535.07	1.42E-02
210213_s_at	74180.80	2.44E-04
210214_s_at	2544.61	9.52E-02
210215_at	3797.49	3.03E-02
210216_x_at	18107.86	2.44E-04
210218_s_at	2342.94	1.42E-02
210219_at	908.12	3.04E-01
210220_at	11596.81	1.22E-03
210221_at	51.34	9.05E-01
210222_s_at	521.56	4.32E-01
210223_s_at	3113.34	9.52E-02
210224_at	2070.36	6.76E-02
210225_x_at	292.62	9.05E-01
210226_at	406.52	5.68E-01
210227_at	660.39	5.00E-01
210228_at	762.83	3.04E-01
210229_s_at	117.69	8.70E-01
210230_at	4194.33	5.86E-03
210231_x_at	282560.44	2.44E-04
210232_at	1360.14	1.71E-01
210233_at	770.77	4.61E-02
210234_at	1057.54	1.71E-01
210235_s_at	9042.06	2.44E-04
210236_at	3592.99	1.95E-03
210237_at	1800.30	5.68E-01
210239_at	1213.27	8.06E-02
210240_s_at	2634.02	4.61E-02
210241_s_at	575.12	4.66E-01
210242_x_at	3999.28	1.95E-03
210243_s_at	22859.85	2.44E-04
210244_at	211.42	9.32E-01
210245_at	126.66	9.76E-01
210246_s_at	1846.88	6.66E-01
210247_at	6008.06	8.06E-03
210248_at	366.08	5.34E-01
210249_s_at	7674.37	6.76E-02
210250_x_at	60384.87	1.95E-03
210251_s_at	4009.72	2.44E-04
210252_s_at	5945.69	1.30E-01
210253_at	4790.19	2.93E-03
210254_at	163.38	7.26E-01
210255_at	1100.40	2.39E-02
210256_s_at	5067.62	1.86E-02
210257_x_at	20122.36	2.44E-04
210258_at	161.79	6.96E-01
210259_s_at	1338.20	1.12E-01
210260_s_at	25067.39	2.44E-04
210261_at	135.32	6.34E-01
210262_at	59.37	6.01E-01
210263_at	2234.03	3.66E-01
210264_at	2535.35	9.52E-02
210265_x_at	1512.88	6.01E-01
210266_s_at	13211.11	7.32E-04
210267_at	295.88	6.34E-01
210268_at	192.43	6.01E-01
210269_s_at	3651.03	1.95E-01
210270_at	1019.20	6.66E-01
210271_at	847.49	1.12E-01
210272_at	811.54	4.66E-01
210273_at	15652.70	7.32E-04
210274_at	263.42	6.34E-01
210275_s_at	96255.34	2.44E-04
210276_s_at	39782.84	2.44E-04
210277_at	6148.87	1.07E-02
210278_s_at	3571.10	2.44E-04
210279_at	650.63	4.32E-01
210280_at	861.02	4.66E-01
210281_s_at	1030.67	3.76E-02
210282_at	287.90	5.00E-01
210283_x_at	56210.34	2.44E-04
210284_s_at	24736.49	7.32E-04
210285_x_at	25244.78	2.44E-04
210286_s_at	2343.56	2.44E-04
210287_s_at	79.75	9.86E-01
210288_at	1294.52	3.76E-02
210289_at	1264.04	3.99E-01
210290_at	1172.99	1.86E-02
210291_s_at	1824.36	3.04E-01
210292_s_at	710.04	2.19E-01
210293_s_at	41752.37	2.93E-03
210294_at	1323.15	2.74E-01
210295_at	280.95	8.50E-01
210296_s_at	31767.12	2.44E-04
210297_s_at	789.29	2.19E-01
210298_x_at	6282.50	4.15E-03
210299_s_at	7780.42	1.22E-03
210300_at	1045.96	2.46E-01
210301_at	1294.45	3.04E-01
210302_s_at	155.28	5.34E-01
210303_at	173.94	8.05E-01
210304_at	203.85	6.34E-01
210305_at	65.92	8.88E-01
210306_at	1701.39	2.93E-03
210307_s_at	3702.08	3.34E-01
210309_at	95.47	9.81E-01
210310_s_at	135.32	6.96E-01
210311_at	136.56	7.81E-01
210312_s_at	13784.14	2.44E-04
210313_at	73.94	8.05E-01
210314_x_at	1774.24	4.61E-02
210315_at	1852.49	8.06E-02
210316_at	162.25	8.29E-01
210317_s_at	89988.14	2.44E-04
210318_at	480.49	5.34E-01
210319_x_at	6373.13	1.22E-03
210320_s_at	10223.14	7.32E-04
210321_at	301.72	9.05E-01
210322_x_at	960.83	1.71E-01
210323_at	1229.02	1.50E-01
210324_at	283.57	9.44E-01
210325_at	338.07	6.01E-01
210326_at	287.33	6.01E-01
210327_s_at	144.16	7.54E-01
210328_at	166.24	8.88E-01
210329_s_at	1237.90	3.34E-01
210330_at	621.90	5.34E-01
210331_at	342.03	5.68E-01
210332_at	104.21	7.54E-01
210333_at	217.20	7.81E-01
210334_x_at	27340.29	2.44E-04
210335_at	507.13	3.66E-01
210336_x_at	7169.09	2.44E-04
210337_s_at	46040.97	2.44E-04
210338_s_at	673102.20	2.44E-04
210339_s_at	702.70	3.66E-01
210340_s_at	40.17	9.32E-01
210341_at	1727.67	3.99E-01
210342_s_at	256.04	8.50E-01
210343_s_at	437.31	6.01E-01
210344_at	225.59	6.66E-01
210345_s_at	871.11	3.66E-01
210346_s_at	11637.78	2.44E-04
210347_s_at	991.08	3.34E-01
210348_at	1212.19	1.30E-01
210349_at	1252.77	1.12E-01
210350_x_at	5123.33	1.86E-02
210352_at	131.46	7.81E-01
210353_s_at	114.30	7.26E-01
210354_at	223.86	4.32E-01
210355_at	365.28	1.71E-01
210356_x_at	971.28	1.50E-01
210357_s_at	11052.46	8.06E-03
210358_x_at	4583.93	3.76E-02
210359_at	220.09	8.29E-01
210360_s_at	516.06	3.66E-01
210361_s_at	3773.08	4.15E-03
210362_x_at	2552.39	1.30E-01
210363_s_at	110.59	9.19E-01
210364_at	161.97	7.54E-01
210365_at	558.69	3.04E-01
210366_at	150.41	4.32E-01
210367_s_at	5557.97	5.86E-03
210368_at	65.68	7.26E-01
210369_at	274.52	6.66E-01
210370_s_at	610.74	5.34E-01
210371_s_at	134881.73	2.44E-04
210372_s_at	19826.32	2.44E-04
210373_at	1900.78	3.04E-01
210374_x_at	1071.06	1.86E-02
210375_at	416.09	3.66E-01
210376_x_at	6460.75	1.22E-03
210377_at	3841.20	2.44E-04
210378_s_at	11549.30	7.32E-04
210379_s_at	6869.28	2.44E-04
210380_s_at	330.38	3.04E-01
210381_s_at	1146.52	2.74E-01
210382_at	155.39	9.05E-01
210383_at	133.60	6.96E-01
210384_at	1218.42	3.66E-01
210385_s_at	1777.82	5.86E-03
210386_s_at	44405.79	7.32E-04
210387_at	114.57	6.66E-01
210388_at	119.65	9.81E-01
210389_x_at	12425.05	2.44E-04
210390_s_at	208.66	6.34E-01
210391_at	111.03	9.94E-01
210392_x_at	854.33	1.95E-01
210393_at	73.41	6.96E-01
210394_x_at	797.12	1.71E-01
210395_x_at	2027.77	9.52E-02
210396_s_at	50492.80	2.44E-04
210397_at	276.31	5.68E-01
210398_x_at	187.98	8.29E-01
210399_x_at	3171.54	3.34E-01
210400_at	174.94	9.32E-01
210401_at	913.50	2.74E-01
210402_at	1156.43	1.95E-01
210403_s_at	87.76	5.34E-01
210404_x_at	589.53	8.29E-01
210405_x_at	11706.44	7.32E-04
210406_s_at	74134.80	2.44E-04
210407_at	1754.39	1.22E-03
210408_s_at	219.69	7.54E-01
210409_at	508.32	6.76E-02
210410_s_at	8530.34	2.44E-04
210411_s_at	333.21	7.26E-01
210412_at	1810.40	1.42E-02
210413_x_at	822.48	1.50E-01
210414_at	843.29	1.12E-01
210415_s_at	1250.29	5.62E-02
210416_s_at	13397.56	4.15E-03
210417_s_at	7360.06	2.44E-04
210418_s_at	55968.14	7.32E-04
210419_at	372.04	8.50E-01
210420_at	180.13	6.66E-01
210421_s_at	623.57	6.34E-01
210422_x_at	4818.81	1.95E-01
210423_s_at	2343.11	1.30E-01
210424_s_at	3274.54	1.95E-01
210425_x_at	14819.06	2.44E-04
210426_x_at	372.46	4.32E-01
210427_x_at	671973.40	2.44E-04
210428_s_at	47847.62	2.44E-04
210429_at	74.02	8.88E-01
210430_x_at	901.28	5.68E-01
210431_at	278.16	6.96E-01
210432_s_at	49.52	8.50E-01
210433_at	545.52	5.68E-01
210434_x_at	212824.52	2.44E-04
210435_at	1226.54	5.62E-02
210436_at	1090.47	5.62E-02
210437_at	64.37	4.66E-01
210438_x_at	67863.86	2.44E-04
210439_at	40.52	8.70E-01
210440_s_at	979.72	3.04E-01
210441_at	197.31	7.54E-01
210442_at	746.03	6.01E-01
210443_x_at	10546.75	2.93E-03
210444_at	326.65	6.34E-01
210445_at	6836.46	5.86E-03
210446_at	1503.57	1.95E-01
210447_at	133.30	5.68E-01
210448_s_at	9437.54	5.86E-03
210449_x_at	12828.94	4.15E-03
210450_at	111.53	7.26E-01
210451_at	72.64	9.19E-01
210452_x_at	268.02	6.66E-01
210453_x_at	254489.69	2.44E-04
210454_s_at	218.22	7.81E-01
210455_at	2392.08	1.95E-03
210456_at	1618.74	4.32E-01
210457_x_at	19061.76	2.44E-04
210458_s_at	9259.73	2.44E-04
210459_at	73.70	8.70E-01
210460_s_at	99884.63	2.44E-04
210461_s_at	11100.06	2.44E-04
210462_at	390.81	5.34E-01
210463_x_at	22728.02	4.15E-03
210464_at	426.07	2.46E-01
210465_s_at	10588.58	8.06E-03
210466_s_at	273356.16	2.44E-04
210467_x_at	11703.86	2.39E-02
210469_at	2037.58	2.46E-01
210470_x_at	176955.50	2.44E-04
210471_s_at	794.94	3.34E-01
210472_at	1105.01	1.30E-01
210473_s_at	20217.12	2.44E-04
210474_s_at	4977.03	3.03E-02
210475_at	160.56	9.32E-01
210476_s_at	1932.90	3.66E-01
210477_x_at	3675.48	3.03E-02
210479_s_at	618.04	1.50E-01
210480_s_at	8198.40	7.32E-04
210481_s_at	279.85	7.54E-01
210482_x_at	256.17	6.34E-01
210483_at	1713.06	1.30E-01
210484_s_at	1519.66	1.30E-01
210486_at	1857.44	1.50E-01
210487_at	359.47	5.68E-01
210491_at	659.83	1.30E-01
210492_at	1025.04	1.71E-01
210493_s_at	832.62	4.61E-02
210495_x_at	3562.15	1.12E-01
210496_at	580.47	4.32E-01
210497_x_at	137.11	6.96E-01
210498_at	731.87	2.39E-02
210499_s_at	901.96	3.04E-01
210500_at	164.54	8.05E-01
210501_x_at	113157.00	2.44E-04
210502_s_at	38091.34	2.44E-04
210503_at	72.60	6.96E-01
210504_at	1692.09	8.06E-02
210505_at	928.97	2.74E-01
210506_at	218.48	6.96E-01
210507_s_at	408.62	3.99E-01
210508_s_at	10068.95	1.07E-02
210510_s_at	318.12	7.54E-01
210511_s_at	193.75	7.54E-01
210512_s_at	37494.06	2.44E-04
210513_s_at	7612.15	1.22E-03
210514_x_at	23858.71	1.42E-02
210515_at	1671.48	1.30E-01
210516_at	31.17	8.70E-01
210517_s_at	513234.62	2.44E-04
210518_at	1957.10	1.12E-01
210519_s_at	171010.58	2.44E-04
210520_at	58.58	9.44E-01
210521_s_at	341.52	5.68E-01
210523_at	258.95	6.66E-01
210524_x_at	27236.13	1.22E-03
210525_x_at	751.44	1.71E-01
210527_x_at	12165.07	1.95E-03
210528_at	503.61	4.32E-01
210529_s_at	14775.80	2.44E-04
210530_s_at	1231.94	1.42E-02
210531_at	921.06	1.42E-02
210532_s_at	205637.75	2.44E-04
210533_at	1330.80	1.86E-02
210534_s_at	10873.34	1.22E-03
210535_at	432.77	6.96E-01
210536_s_at	82.14	8.29E-01
210537_s_at	1695.56	3.66E-01
210538_s_at	453.15	3.99E-01
210539_at	265.74	7.54E-01
210540_s_at	3303.37	7.32E-04
210541_s_at	23067.06	7.32E-04
210542_s_at	1142.64	1.12E-01
210543_s_at	32656.61	2.44E-04
210544_s_at	14211.27	7.32E-04
210545_at	814.08	4.32E-01
210546_x_at	78.93	8.50E-01
210547_x_at	4515.19	8.06E-03
210548_at	99.30	8.88E-01
210549_s_at	397.04	7.81E-01
210550_s_at	2387.75	2.74E-01
210551_s_at	51.66	7.54E-01
210552_s_at	1032.13	2.74E-01
210553_x_at	1493.71	4.66E-01
210554_s_at	79626.13	2.44E-04
210555_s_at	6512.12	1.22E-03
210556_at	1324.63	2.44E-04
210557_x_at	168.15	6.01E-01
210558_at	219.60	6.01E-01
210559_s_at	83549.23	2.44E-04
210560_at	1320.09	5.62E-02
210561_s_at	23449.16	2.44E-04
210562_at	51.79	9.70E-01
210563_x_at	9992.54	2.44E-04
210564_x_at	3028.92	2.39E-02
210565_at	930.32	7.26E-01
210567_s_at	11939.97	2.44E-04
210568_s_at	9750.79	7.32E-04
210569_s_at	113.41	9.70E-01
210570_x_at	10976.46	5.86E-03
210571_s_at	51.47	9.86E-01
210572_at	56.95	9.81E-01
210573_s_at	7870.13	2.44E-04
210574_s_at	84834.17	2.44E-04
210575_at	999.68	2.74E-01
210576_at	50.51	9.32E-01
210577_at	244.99	6.96E-01
210578_at	324.53	5.34E-01
210579_s_at	1583.57	4.61E-02
210580_x_at	26000.98	2.44E-04
210581_x_at	4832.18	2.39E-02
210582_s_at	6839.69	1.42E-02
210583_at	1369.59	2.74E-01
210584_s_at	488.92	9.52E-02
210585_s_at	1154.70	4.66E-01
210586_x_at	1886.72	3.99E-01
210587_at	725.26	1.12E-01
210588_x_at	26063.14	2.44E-04
210589_s_at	6333.30	8.06E-02
210592_s_at	468809.90	2.44E-04
210593_at	213.66	7.81E-01
210594_x_at	13233.55	4.15E-03
210595_at	235.47	8.05E-01
210596_at	6618.33	2.44E-04
210597_x_at	1183.75	3.99E-01
210598_at	947.49	1.07E-02
210599_at	605.31	2.46E-01
210600_s_at	98.12	7.26E-01
210601_at	230.04	5.34E-01
210602_s_at	541.05	4.66E-01
210603_at	328.56	7.26E-01
210604_at	93.53	9.76E-01
210605_s_at	5370.50	1.42E-02
210606_x_at	1663.06	2.74E-01
210607_at	59.35	8.50E-01
210608_s_at	4897.86	2.44E-04
210609_s_at	8152.08	5.86E-03
210610_at	739.15	3.04E-01
210611_s_at	40.15	5.68E-01
210612_s_at	2488.44	8.06E-03
210613_s_at	4117.85	1.50E-01
210614_at	833.52	3.04E-01
210615_at	96.98	8.50E-01
210616_s_at	13156.17	2.93E-03
210617_at	1948.94	2.19E-01
210618_at	1025.26	4.32E-01
210619_s_at	1410.92	2.19E-01
210620_s_at	11969.25	1.22E-03
210621_s_at	15491.57	2.44E-04
210622_x_at	12638.18	7.32E-04
210623_at	102.22	6.96E-01
210624_s_at	21459.70	2.44E-04
210625_s_at	8907.69	2.44E-04
210626_at	198.74	8.05E-01
210627_s_at	13888.50	1.95E-03
210628_x_at	3212.50	5.62E-02
210629_x_at	804.27	3.66E-01
210630_s_at	2787.08	2.44E-04
210631_at	1560.66	4.61E-02
210632_s_at	116.04	9.62E-01
210633_x_at	65344.18	2.93E-03
210634_at	1199.89	3.34E-01
210635_s_at	4112.14	2.44E-04
210636_at	728.18	3.66E-01
210637_at	94.01	7.26E-01
210638_s_at	32875.38	2.44E-04
210639_s_at	18709.58	2.44E-04
210640_s_at	1481.33	4.66E-01
210641_at	898.08	2.93E-03
210642_at	185.95	7.26E-01
210643_at	513.40	5.62E-02
210644_s_at	1968.60	1.95E-01
210645_s_at	68647.05	2.44E-04
210646_x_at	1159722.50	2.44E-04
210647_x_at	7203.13	2.44E-04
210648_x_at	171537.58	2.44E-04
210649_s_at	11470.18	2.44E-04
210650_s_at	66.96	8.05E-01
210651_s_at	6637.54	1.95E-03
210652_s_at	5966.70	4.15E-03
210653_s_at	3638.95	7.32E-04
210654_at	5246.47	1.42E-02
210655_s_at	4367.59	2.74E-01
210656_at	531.62	2.46E-01
210657_s_at	2233.54	2.46E-01
210658_s_at	11137.72	2.44E-04
210659_at	1873.70	2.74E-01
210660_at	595.57	3.99E-01
210661_at	250.16	3.66E-01
210662_at	18.23	6.96E-01
210663_s_at	190.68	5.00E-01
210664_s_at	10590.92	2.44E-04
210665_at	2076.44	2.44E-04
210666_at	1352.24	3.99E-01
210667_s_at	17387.17	2.44E-04
210669_at	579.79	3.99E-01
210670_at	1426.03	6.76E-02
210671_x_at	3919.15	2.39E-02
210672_s_at	6612.20	2.39E-02
210673_x_at	986.93	3.99E-01
210674_s_at	3892.79	1.42E-02
210675_s_at	332.40	5.34E-01
210676_x_at	11990.09	2.44E-04
210677_at	129.12	6.96E-01
210678_s_at	4639.74	1.42E-02
210679_x_at	7212.53	2.93E-03
210680_s_at	827.48	1.50E-01
210681_s_at	14268.16	2.44E-04
210682_at	786.78	3.34E-01
210683_at	3039.44	1.07E-02
210684_s_at	90.59	9.92E-01
210685_s_at	8223.93	1.95E-03
210686_x_at	16864.08	4.15E-03
210687_at	2118.35	5.62E-02
210688_s_at	3458.20	2.44E-04
210689_at	1002.11	2.74E-01
210690_at	1661.59	6.76E-02
210691_s_at	66951.13	2.44E-04
210692_s_at	9174.79	1.95E-03
210693_at	334.91	4.32E-01
210694_s_at	2521.21	4.61E-02
210695_s_at	7664.67	7.32E-04
210697_at	37.94	9.70E-01
210698_at	543.93	6.66E-01
210699_at	754.67	3.34E-01
210701_at	1882.71	1.30E-01
210702_s_at	31.84	8.50E-01
210703_at	43.55	6.66E-01
210704_at	396.94	3.04E-01
210705_s_at	5338.50	2.44E-04
210706_s_at	5295.87	1.12E-01
210707_x_at	13135.01	4.15E-03
210708_x_at	2006.90	3.04E-01
210709_at	60.07	9.44E-01
210710_at	1653.07	4.61E-02
210711_at	930.12	4.66E-01
210712_at	678.81	5.68E-01
210713_at	1489.37	8.06E-02
210714_at	177.25	5.00E-01
210715_s_at	124076.41	2.44E-04
210716_s_at	6730.89	7.32E-04
210717_at	566.08	8.06E-03
210718_s_at	1155.47	1.07E-02
210719_s_at	38468.51	2.44E-04
210720_s_at	10574.69	2.44E-04
210721_s_at	432.55	3.66E-01
210722_at	195.27	6.34E-01
210723_x_at	1596.21	3.76E-02
210724_at	74.50	9.62E-01
210726_at	320.46	6.66E-01
210727_at	109.46	8.29E-01
210728_s_at	63.03	9.86E-01
210729_at	66.58	9.19E-01
210730_s_at	1012.41	9.52E-02
210731_s_at	2021.98	1.95E-03
210732_s_at	6206.30	2.44E-04
210733_at	19522.91	1.95E-03
210734_x_at	13706.23	1.07E-02
210735_s_at	1925.45	1.42E-02
210736_x_at	1394.40	4.61E-02
210737_at	1486.55	3.34E-01
210738_s_at	307.00	3.04E-01
210739_x_at	1756.32	6.76E-02
210740_s_at	25694.31	4.61E-02
210741_at	103.03	8.29E-01
210742_at	401.77	7.26E-01
210743_s_at	826.48	3.04E-01
210744_s_at	341.82	6.96E-01
210745_at	718.93	2.19E-01
210746_s_at	292.13	8.05E-01
210747_at	164.20	8.05E-01
210748_at	604.06	2.46E-01
210749_x_at	72261.51	2.44E-04
210750_s_at	193.45	6.01E-01
210751_s_at	484.38	6.96E-01
210752_s_at	3857.91	1.95E-03
210753_s_at	972.99	3.04E-01
210754_s_at	16075.91	7.32E-04
210755_at	473.12	5.34E-01
210756_s_at	8527.31	2.93E-03
210757_x_at	2855.82	9.52E-02
210758_at	23618.88	2.44E-04
210759_s_at	119072.30	2.44E-04
210760_x_at	644.89	2.46E-01
210761_s_at	9437.53	2.93E-03
210762_s_at	304.91	5.34E-01
