^SAMPLE = GSM1017460
210869_s_at	1325.08	8.06E-03
210870_s_at	1171.78	7.32E-04
210871_x_at	3105.07	2.39E-02
210872_x_at	930.47	5.34E-01
210873_x_at	1433.07	3.76E-02
210874_s_at	296.02	5.68E-01
210875_s_at	401.94	4.32E-01
210876_at	2796.98	4.15E-03
210878_s_at	30772.39	2.44E-04
210879_s_at	4202.08	1.86E-02
210880_s_at	111.11	6.01E-01
210881_s_at	9007.48	1.42E-02
210882_s_at	335.58	3.99E-01
210883_x_at	1661.60	2.46E-01
210884_s_at	638.41	2.19E-01
210885_s_at	3155.20	4.61E-02
210886_x_at	7595.19	7.32E-04
210887_s_at	63.18	6.96E-01
210888_s_at	988.27	3.34E-01
210889_s_at	356.97	5.68E-01
210890_x_at	92.70	9.86E-01
210891_s_at	95463.27	7.32E-04
210892_s_at	9309.47	2.93E-03
210893_at	46.87	9.86E-01
210894_s_at	1153.52	1.71E-01
210895_s_at	220.64	6.66E-01
210896_s_at	25994.71	2.44E-04
210904_s_at	8609.81	2.44E-04
210905_x_at	170.71	8.05E-01
210906_x_at	491.04	1.95E-01
210907_s_at	102199.14	2.44E-04
210908_s_at	94314.38	2.44E-04
210909_x_at	88.63	8.88E-01
210910_s_at	6711.67	7.32E-04
210911_at	303.44	3.66E-01
210912_x_at	6193.48	1.95E-03
210913_at	159.69	8.50E-01
210914_at	35.52	9.19E-01
210915_x_at	659.59	4.66E-01
210916_s_at	1808.40	3.66E-01
210917_at	60.01	9.86E-01
210918_at	591.30	3.66E-01
210919_at	49.18	9.54E-01
210920_x_at	408.16	1.71E-01
210921_at	453.95	3.34E-01
210922_at	55.64	9.99E-01
210923_at	738.60	2.74E-01
210924_at	629.67	6.66E-01
210925_at	636.35	1.30E-01
210926_at	9826.62	3.03E-02
210927_x_at	192179.40	2.44E-04
210928_at	159.79	5.34E-01
210929_s_at	234605.36	2.44E-04
210930_s_at	1021.68	2.46E-01
210931_at	32.78	9.54E-01
210932_s_at	1924.30	1.86E-02
210933_s_at	1938.26	8.06E-03
210934_at	1001.15	2.39E-02
210935_s_at	12336.43	7.32E-04
210936_at	430.71	2.74E-01
210937_s_at	391.86	6.01E-01
210938_at	93.58	6.66E-01
210939_s_at	336.78	3.66E-01
210940_s_at	129.35	7.81E-01
210941_at	401.86	2.74E-01
210942_s_at	21990.56	2.44E-04
210943_s_at	2157.57	3.03E-02
210944_s_at	1361.75	3.03E-02
210945_at	877.12	3.03E-02
210946_at	73730.23	2.44E-04
210947_s_at	7791.79	8.06E-03
210948_s_at	524.33	3.34E-01
210949_s_at	168361.69	2.44E-04
210950_s_at	130449.51	2.44E-04
210951_x_at	8346.94	2.93E-03
210952_at	938.14	3.04E-01
210953_at	400.32	4.66E-01
210954_s_at	59.79	6.66E-01
210955_at	1476.94	3.34E-01
210956_at	903.46	4.66E-01
210957_s_at	192.03	7.26E-01
210958_s_at	586.04	6.96E-01
210959_s_at	12576.63	2.44E-04
210960_at	707.43	3.04E-01
210961_s_at	694.78	6.76E-02
210962_s_at	19587.85	2.44E-04
210963_s_at	10155.91	7.32E-04
210964_s_at	14020.24	1.22E-03
210965_x_at	455.67	1.71E-01
210966_x_at	15379.04	1.07E-02
210967_x_at	653.20	5.34E-01
210968_s_at	187893.89	2.44E-04
210969_at	310.02	3.99E-01
210970_s_at	21425.16	2.44E-04
210971_s_at	3491.58	5.86E-03
210972_x_at	468.24	5.68E-01
210973_s_at	2298.25	2.74E-01
210974_s_at	3135.67	5.62E-02
210975_x_at	10134.39	4.15E-03
210976_s_at	59601.82	2.44E-04
210977_s_at	431.88	7.81E-01
210978_s_at	47137.54	2.93E-03
210979_at	112.51	6.66E-01
210980_s_at	42957.63	7.32E-04
210981_s_at	9959.91	1.42E-02
210982_s_at	51.62	9.99E-01
210983_s_at	78818.34	7.32E-04
210984_x_at	329.94	8.50E-01
210985_s_at	322.01	1.50E-01
210986_s_at	76005.33	2.44E-04
210987_x_at	44681.13	7.32E-04
210988_s_at	10524.01	7.32E-04
210989_at	90.98	5.34E-01
210990_s_at	143.31	9.70E-01
210991_s_at	1772.88	2.39E-02
210992_x_at	232.55	7.81E-01
210993_s_at	6239.33	1.22E-03
210994_x_at	2294.90	3.66E-01
210995_s_at	3812.67	7.32E-04
210996_s_at	159560.58	2.44E-04
210997_at	29.06	9.32E-01
210998_s_at	200.18	6.34E-01
210999_s_at	10423.79	1.22E-03
211000_s_at	13076.93	1.22E-03
211001_at	1315.85	3.04E-01
211002_s_at	142.00	9.19E-01
211003_x_at	3195.79	1.50E-01
211004_s_at	2257.15	1.07E-02
211005_at	1082.94	2.74E-01
211006_s_at	684.21	5.62E-02
211008_s_at	403.91	6.96E-01
211009_s_at	6141.98	7.32E-04
211010_s_at	322.45	7.81E-01
211011_at	54.53	9.05E-01
211012_s_at	2582.74	3.04E-01
211013_x_at	938.91	3.04E-01
211014_s_at	3678.07	2.39E-02
211015_s_at	91699.20	2.44E-04
211016_x_at	36881.76	2.44E-04
211017_s_at	1025.54	4.61E-02
211018_at	2099.54	2.39E-02
211019_s_at	5016.68	2.44E-04
211020_at	4200.17	2.44E-04
211021_s_at	69.87	8.70E-01
211022_s_at	1089.92	3.76E-02
211023_at	177901.83	2.44E-04
211024_s_at	262.08	6.01E-01
211025_x_at	194053.20	2.44E-04
211026_s_at	3086.64	1.95E-03
211027_s_at	1629.95	9.52E-02
211028_s_at	4605.51	9.52E-02
211029_x_at	91.15	6.96E-01
211030_s_at	58.72	9.05E-01
211031_s_at	1132.88	1.95E-01
211032_at	446.44	1.50E-01
211033_s_at	9955.72	2.44E-04
211034_s_at	5217.22	4.15E-03
211036_x_at	70571.18	7.32E-04
211037_s_at	2915.51	1.71E-01
211038_s_at	10191.24	7.32E-04
211039_at	80.15	8.50E-01
211040_x_at	18090.51	1.95E-03
211042_x_at	56634.72	5.86E-03
211043_s_at	20953.42	1.95E-03
211044_at	542.61	3.99E-01
211045_s_at	150.84	8.88E-01
211046_at	429.78	6.34E-01
211047_x_at	83650.09	2.44E-04
211048_s_at	55940.23	7.32E-04
211049_at	883.97	2.74E-01
211050_x_at	5178.56	8.06E-02
211051_s_at	3205.09	3.76E-02
211052_s_at	5406.66	3.76E-02
211053_at	130.30	8.05E-01
211054_at	527.61	3.04E-01
211055_s_at	210.80	5.68E-01
211056_s_at	10594.16	5.86E-03
211057_at	2896.25	2.39E-02
211058_x_at	691762.44	2.44E-04
211059_s_at	3529.28	1.95E-01
211060_x_at	22312.49	2.44E-04
211061_s_at	28628.12	2.44E-04
211062_s_at	441.35	8.05E-01
211063_s_at	32538.20	2.44E-04
211064_at	289.72	9.52E-02
211065_x_at	29106.45	5.86E-03
211066_x_at	5034.53	5.86E-03
211067_s_at	939.15	6.34E-01
211068_x_at	17802.88	2.44E-04
211069_s_at	194112.77	7.32E-04
211070_x_at	337219.03	2.44E-04
211071_s_at	8846.15	7.32E-04
211072_x_at	587658.44	2.44E-04
211073_x_at	618086.30	2.44E-04
211074_at	89651.91	2.44E-04
211075_s_at	3851.56	1.95E-03
211076_x_at	538.01	6.66E-01
211077_s_at	1899.14	1.95E-03
211078_s_at	1666.55	5.62E-02
211079_s_at	658.76	1.30E-01
211080_s_at	9609.90	1.95E-03
211081_s_at	1889.82	2.44E-04
211082_x_at	724.53	3.34E-01
211083_s_at	209.60	3.34E-01
211084_x_at	7731.17	1.22E-03
211085_s_at	6201.41	2.44E-04
211086_x_at	556.51	3.04E-01
211087_x_at	4426.36	1.50E-01
211088_s_at	2101.95	5.86E-03
211089_s_at	2955.18	7.32E-04
211090_s_at	13990.67	2.44E-04
211091_s_at	1462.95	2.39E-02
211092_s_at	81.66	6.66E-01
211093_at	46.51	9.19E-01
211094_s_at	1082.10	3.34E-01
211095_at	540.64	2.19E-01
211096_at	1627.62	4.61E-02
211097_s_at	2802.96	1.42E-02
211098_x_at	35427.56	1.95E-03
211099_s_at	215.96	5.68E-01
211100_x_at	2130.17	2.74E-01
211101_x_at	246.59	6.34E-01
211102_s_at	417.90	5.34E-01
211103_at	2175.77	4.61E-02
211104_s_at	146.07	9.19E-01
211105_s_at	2403.04	1.71E-01
211106_at	841.03	3.04E-01
211107_s_at	325.41	7.54E-01
211108_s_at	130.24	8.05E-01
211109_at	108.98	6.34E-01
211110_s_at	1190.80	2.19E-01
211111_at	158.96	8.05E-01
211112_at	2091.66	2.46E-01
211113_s_at	1139.24	5.62E-02
211114_x_at	12803.80	2.44E-04
211115_x_at	24268.65	2.44E-04
211116_at	751.16	1.30E-01
211117_x_at	152.31	6.66E-01
211118_x_at	274.05	6.96E-01
211119_at	22.36	9.94E-01
211120_x_at	187.29	6.34E-01
211121_s_at	1889.15	1.71E-01
211122_s_at	368.26	4.32E-01
211123_at	3629.05	1.95E-01
211124_s_at	12996.05	7.32E-04
211125_x_at	752.26	5.68E-01
211126_s_at	7896.53	7.32E-04
211127_x_at	721.98	2.39E-02
211128_at	41.98	9.19E-01
211129_x_at	1061.57	5.62E-02
211130_x_at	1338.80	2.39E-02
211131_s_at	638.76	8.06E-02
211132_at	143.13	9.54E-01
211133_x_at	110.25	8.88E-01
211135_x_at	367.12	8.05E-01
211136_s_at	19302.37	2.44E-04
211137_s_at	14469.90	1.95E-03
211138_s_at	876.80	2.19E-01
211139_s_at	12751.19	7.32E-04
211140_s_at	425.82	6.96E-01
211141_s_at	570.99	4.32E-01
211142_x_at	99.84	9.54E-01
211143_x_at	1622.54	2.46E-01
211144_x_at	576.27	1.95E-01
211145_x_at	49.39	8.05E-01
211146_at	42.56	9.98E-01
211147_s_at	139.57	9.19E-01
211148_s_at	36.61	9.19E-01
211149_at	460.62	3.76E-02
211150_s_at	49455.63	2.44E-04
211151_x_at	136.56	8.70E-01
211152_s_at	16843.33	2.44E-04
211153_s_at	58.03	6.96E-01
211154_at	1057.65	3.04E-01
211155_s_at	2213.75	1.07E-02
211156_at	142.57	6.34E-01
211157_at	208.45	8.29E-01
211159_s_at	9254.79	7.32E-04
211160_x_at	8417.44	1.50E-01
211161_s_at	824.31	1.42E-02
211162_x_at	26969.73	1.95E-03
211163_s_at	55.17	9.62E-01
211164_at	402.98	3.66E-01
211165_x_at	1191.32	3.34E-01
211166_at	1543.76	3.34E-01
211167_s_at	151.26	8.05E-01
211168_s_at	11658.02	2.44E-04
211169_s_at	105.12	7.54E-01
211170_s_at	389.21	3.34E-01
211171_s_at	926.05	2.46E-01
211172_x_at	760.01	1.50E-01
211173_at	795.64	4.32E-01
211174_s_at	165.89	6.01E-01
211175_at	419.60	6.01E-01
211176_s_at	892.11	5.00E-01
211177_s_at	5687.43	9.52E-02
211178_s_at	902.82	3.66E-01
211179_at	199.64	5.68E-01
211180_x_at	1226.90	3.66E-01
211181_x_at	82.06	9.70E-01
211182_x_at	553.37	4.66E-01
211184_s_at	23943.16	7.32E-04
211185_s_at	209466.53	2.44E-04
211186_s_at	67.82	9.99E-01
211187_at	495.47	1.50E-01
211188_at	1236.67	3.34E-01
211189_x_at	1041.49	3.66E-01
211190_x_at	189.90	7.26E-01
211191_at	54.08	9.98E-01
211192_s_at	36.60	9.19E-01
211193_at	691.79	3.66E-01
211194_s_at	640.81	5.68E-01
211195_s_at	868.81	5.68E-01
211196_at	1090.75	2.46E-01
211197_s_at	1081.23	3.66E-01
211198_s_at	223.74	6.96E-01
211199_s_at	472.16	6.01E-01
211200_s_at	5292.71	1.95E-03
211201_at	93.87	9.94E-01
211202_s_at	10354.23	2.44E-04
211203_s_at	215.91	3.66E-01
211204_at	2076.68	3.66E-01
211205_x_at	5767.18	1.95E-03
211207_s_at	610.85	1.50E-01
211208_s_at	92500.91	2.44E-04
211209_x_at	548.99	6.66E-01
211210_x_at	1068.05	4.32E-01
211211_x_at	293.99	5.34E-01
211212_s_at	7004.79	2.44E-04
211213_at	323.96	1.12E-01
211214_s_at	200.00	8.88E-01
211215_x_at	544.89	6.34E-01
211217_s_at	2435.29	4.32E-01
211218_at	42.08	9.32E-01
211219_s_at	1158.09	4.32E-01
211220_s_at	3112.75	2.44E-04
211221_at	113.72	8.05E-01
211222_s_at	1243.44	4.66E-01
211223_at	113.60	6.66E-01
211224_s_at	357.86	3.34E-01
211225_at	237.76	7.26E-01
211226_at	205.48	4.66E-01
211227_s_at	394.77	3.04E-01
211228_s_at	8764.95	7.32E-04
211230_s_at	952.06	3.04E-01
211231_x_at	982.42	4.66E-01
211232_x_at	104.73	7.54E-01
211233_x_at	722.49	3.99E-01
211234_x_at	89.83	6.66E-01
211235_s_at	82.07	6.66E-01
211237_s_at	12564.84	7.32E-04
211238_at	71.03	4.32E-01
211239_s_at	120.87	8.05E-01
211240_x_at	23666.84	2.44E-04
211241_at	4071.04	3.76E-02
211242_x_at	708.73	3.99E-01
211245_x_at	204.71	5.34E-01
211248_s_at	1228.82	3.04E-01
211249_at	919.97	1.42E-02
211250_s_at	354.46	3.66E-01
211251_x_at	10694.53	2.44E-04
211252_x_at	7435.06	5.62E-02
211253_x_at	399.98	6.01E-01
211254_x_at	2353.75	1.12E-01
211255_x_at	4902.94	1.07E-02
211256_x_at	4334.77	1.07E-02
211257_x_at	22976.16	2.44E-04
211258_s_at	261.53	6.01E-01
211259_s_at	3276.75	6.76E-02
211260_at	1558.60	3.04E-01
211261_at	3974.09	9.52E-02
211262_at	558.71	6.66E-01
211263_s_at	1511.63	3.76E-02
211264_at	118.80	7.26E-01
211265_at	26.05	9.96E-01
211266_s_at	630.14	3.99E-01
211267_at	69.88	9.81E-01
211269_s_at	748.39	4.66E-01
211270_x_at	127756.38	2.44E-04
211271_x_at	106297.03	7.32E-04
211272_s_at	1035.55	1.71E-01
211273_s_at	112.45	6.01E-01
211274_at	654.05	3.66E-01
211275_s_at	49332.54	7.32E-04
211276_at	101.01	3.66E-01
211277_x_at	3993.09	5.86E-03
211279_at	2014.00	3.03E-02
211280_s_at	1100.47	1.12E-01
211282_x_at	2691.90	5.00E-01
211284_s_at	12127.26	2.44E-04
211285_s_at	35022.91	2.44E-04
211286_x_at	122.64	8.05E-01
211287_x_at	871.14	2.74E-01
211289_x_at	2116.92	8.06E-03
211295_x_at	2574.62	3.76E-02
211296_x_at	584959.94	2.44E-04
211297_s_at	44590.73	2.44E-04
211298_s_at	15960.77	2.44E-04
211299_s_at	4930.15	7.32E-04
211300_s_at	423.90	3.66E-01
211301_at	913.78	3.04E-01
211302_s_at	703.57	1.95E-01
211303_x_at	125.09	6.66E-01
211304_x_at	242.01	5.34E-01
211305_x_at	1552.05	2.39E-02
211306_s_at	144.62	8.05E-01
211307_s_at	38.28	9.76E-01
211310_at	247.28	3.99E-01
211312_s_at	149.80	8.70E-01
211313_s_at	110.31	4.66E-01
211314_at	78.85	8.29E-01
211315_s_at	285.36	5.68E-01
211316_x_at	7954.74	1.95E-03
211317_s_at	6670.67	5.86E-03
211318_s_at	93845.61	2.44E-04
211319_at	795.19	8.06E-02
211320_s_at	3846.29	2.39E-02
211322_s_at	152.15	6.34E-01
211323_s_at	268.71	6.01E-01
211324_s_at	60.17	8.88E-01
211325_x_at	12598.19	4.15E-03
211326_x_at	1051.66	2.46E-01
211327_x_at	2883.01	5.86E-03
211328_x_at	3187.10	1.86E-02
211329_x_at	2370.17	4.15E-03
211330_s_at	3320.90	2.44E-04
211331_x_at	150.33	7.54E-01
211332_x_at	2589.04	1.30E-01
211333_s_at	109.40	7.54E-01
211334_at	640.81	1.50E-01
211336_x_at	284.39	6.34E-01
211337_s_at	16619.02	2.44E-04
211338_at	642.68	2.46E-01
211339_s_at	1153.28	6.76E-02
211340_s_at	4429.11	1.07E-02
211341_at	6289.77	5.86E-03
211342_x_at	4957.83	8.06E-03
211343_s_at	45.67	6.34E-01
211345_x_at	578285.50	2.44E-04
211347_at	1203.50	1.95E-01
211348_s_at	1381.98	1.12E-01
211349_at	33.71	6.34E-01
211350_s_at	201.30	7.54E-01
211351_at	59.21	8.50E-01
211352_s_at	7223.30	2.44E-04
211353_at	50.32	9.70E-01
211354_s_at	556.91	6.76E-02
211355_x_at	1839.79	3.03E-02
211356_x_at	1824.72	8.06E-02
211357_s_at	2374.78	1.42E-02
211358_s_at	7512.46	2.44E-04
211359_s_at	130.47	3.66E-01
211360_s_at	467.38	5.68E-01
211361_s_at	250.08	6.66E-01
211362_s_at	822.32	1.95E-01
211363_s_at	2730.51	4.61E-02
211364_at	2037.01	2.93E-03
211365_s_at	46.25	9.70E-01
211366_x_at	3633.15	5.86E-03
211367_s_at	553.41	1.95E-01
211368_s_at	1364.88	1.71E-01
211369_at	44.65	9.44E-01
211370_s_at	5028.36	1.86E-02
211371_at	827.36	6.34E-01
211372_s_at	4578.48	1.42E-02
211373_s_at	4891.42	5.86E-03
211374_x_at	1388.92	6.76E-02
211375_s_at	51237.73	2.44E-04
211376_s_at	58922.44	2.44E-04
211377_x_at	72.47	8.29E-01
211378_x_at	697429.10	7.32E-04
211379_x_at	7732.53	2.44E-04
211380_s_at	186.25	6.96E-01
211381_x_at	215.88	8.70E-01
211382_s_at	7185.21	2.44E-04
211383_s_at	9327.98	5.86E-03
211384_s_at	36.47	8.88E-01
211385_x_at	18570.22	1.07E-02
211386_at	361.73	3.66E-01
211387_x_at	1595.12	4.15E-03
211388_s_at	809.33	2.19E-01
211389_x_at	190.40	8.70E-01
211390_at	39.40	9.76E-01
211391_s_at	3333.63	2.39E-02
211392_s_at	7124.34	8.06E-03
211393_at	134.46	3.99E-01
211395_x_at	1515.53	1.71E-01
211396_at	105.01	9.19E-01
211397_x_at	172.17	9.70E-01
211398_at	183.93	6.66E-01
211399_at	325.74	6.96E-01
211400_at	800.87	7.81E-01
211401_s_at	3488.15	3.03E-02
211402_x_at	2201.29	1.30E-01
211403_x_at	111.07	8.05E-01
211404_s_at	219971.56	2.44E-04
211405_x_at	1823.37	3.34E-01
211406_at	4726.43	2.44E-04
211407_at	879.67	1.12E-01
211410_x_at	465.41	8.88E-01
211411_at	908.45	3.34E-01
211412_at	49.52	8.50E-01
211413_s_at	64.67	9.05E-01
211414_at	981.99	1.07E-02
211416_x_at	2470.95	3.76E-02
211417_x_at	6879.35	5.86E-03
211419_s_at	1045.92	2.74E-01
211421_s_at	171.22	6.96E-01
211422_at	488.99	1.95E-01
211423_s_at	167183.34	2.44E-04
211424_x_at	561.42	6.76E-02
211425_x_at	382.27	6.34E-01
211426_x_at	2382.71	1.71E-01
211427_s_at	322.78	4.32E-01
211428_at	32.19	9.62E-01
211429_s_at	279221.06	2.44E-04
211430_s_at	44.69	9.44E-01
211431_s_at	4015.94	8.06E-03
211432_s_at	16414.31	1.07E-02
211433_x_at	2701.43	1.95E-01
211434_s_at	58.14	8.50E-01
211435_at	62.74	9.05E-01
211436_at	127.56	6.01E-01
211437_at	34.37	9.70E-01
211438_at	99.12	7.54E-01
211439_at	4974.06	1.30E-01
211440_x_at	3003.56	5.62E-02
211441_x_at	568.11	3.04E-01
211442_x_at	463.83	3.66E-01
211444_at	5721.27	1.42E-02
211445_x_at	36165.30	1.07E-02
211446_at	1446.65	3.66E-01
211447_s_at	136.27	5.68E-01
211448_s_at	27.63	1.00E+00
211449_at	49.54	8.50E-01
211450_s_at	21674.03	2.44E-04
211451_s_at	146.57	6.01E-01
211452_x_at	34707.39	2.44E-04
211453_s_at	355.36	5.00E-01
211454_x_at	7985.69	8.06E-03
211455_at	487.69	5.00E-01
211456_x_at	1029.45	3.66E-01
211457_at	705.39	3.99E-01
211458_s_at	31179.89	7.32E-04
211459_at	21.63	8.70E-01
211460_at	935.29	9.52E-02
211461_at	103.24	9.32E-01
211462_s_at	1202.27	1.95E-01
211463_at	931.69	1.30E-01
211464_x_at	20178.99	1.95E-03
211465_x_at	6647.13	1.12E-01
211466_at	36.80	9.44E-01
211467_s_at	247.11	7.81E-01
211468_s_at	518.77	5.68E-01
211469_s_at	162.86	7.81E-01
211470_s_at	4011.22	1.95E-03
211471_s_at	2649.33	4.61E-02
211472_at	44.81	8.88E-01
211473_s_at	1937.42	1.50E-01
211474_s_at	12992.10	2.39E-02
211475_s_at	12803.03	2.44E-04
211476_at	133.26	5.00E-01
211478_s_at	19042.23	2.44E-04
211479_s_at	305.72	2.19E-01
211480_s_at	587.65	3.34E-01
211481_at	857.85	1.50E-01
211483_x_at	346.52	7.26E-01
211484_s_at	731.74	6.96E-01
211485_s_at	126.65	8.50E-01
211486_s_at	167.05	9.76E-01
211487_x_at	592673.06	2.44E-04
211488_s_at	726.49	8.06E-02
211489_at	1312.55	4.61E-02
211490_at	26.05	9.62E-01
211491_at	54.57	9.05E-01
211492_s_at	318.76	5.00E-01
211493_x_at	1250.91	2.74E-01
211494_s_at	297.91	7.26E-01
211495_x_at	619.26	2.46E-01
211496_s_at	569.86	2.74E-01
211497_x_at	2134.29	5.34E-01
211498_s_at	164.79	9.70E-01
211499_s_at	1127.52	3.66E-01
211500_at	558.01	7.54E-01
211501_s_at	41930.88	2.44E-04
211502_s_at	554.02	2.19E-01
211503_s_at	38106.22	2.44E-04
211504_x_at	3669.87	1.22E-03
211505_s_at	70995.81	2.44E-04
211506_s_at	49.10	8.50E-01
211507_s_at	208.18	8.88E-01
211508_s_at	413.86	4.66E-01
211509_s_at	211928.86	2.44E-04
211510_s_at	582.70	5.34E-01
211512_s_at	2707.54	8.06E-03
211513_s_at	1966.44	6.76E-02
211514_at	830.93	1.50E-01
211515_s_at	1227.53	1.50E-01
211516_at	397.86	3.99E-01
211517_s_at	422.62	7.81E-01
211518_s_at	3965.49	2.19E-01
211519_s_at	20071.32	2.44E-04
211520_s_at	68.16	6.96E-01
211521_s_at	1082.09	4.61E-02
211522_s_at	13.66	9.05E-01
211523_at	414.30	2.46E-01
211524_at	175.27	6.34E-01
211525_s_at	13.86	9.05E-01
211526_s_at	295.47	4.32E-01
211527_x_at	4444.07	1.42E-02
211528_x_at	36830.02	4.15E-03
211529_x_at	40913.35	4.15E-03
211530_x_at	69335.84	1.42E-02
211531_x_at	1088.76	5.68E-01
211532_x_at	134.37	9.32E-01
211533_at	65.10	5.34E-01
211534_x_at	254.55	6.01E-01
211535_s_at	6019.39	1.42E-02
211536_x_at	8682.51	2.44E-04
211537_x_at	18719.42	1.22E-03
211538_s_at	1650.92	1.22E-03
211540_s_at	2273.47	3.76E-02
211541_s_at	1016.93	4.32E-01
211542_x_at	896335.50	2.44E-04
211543_s_at	5805.95	8.06E-03
211544_s_at	789.81	2.74E-01
211545_at	234.08	4.32E-01
211546_x_at	690.52	2.74E-01
211547_s_at	8542.53	2.44E-04
211548_s_at	23250.15	2.44E-04
211549_s_at	4321.33	5.86E-03
211550_at	188.25	9.92E-01
211551_at	1985.63	5.86E-03
211552_s_at	2204.17	9.52E-02
211553_x_at	472.17	6.01E-01
211554_s_at	1612.03	1.95E-01
211555_s_at	265.80	6.96E-01
211556_at	61.12	6.34E-01
211557_x_at	12753.80	2.44E-04
211558_s_at	14426.69	2.44E-04
211559_s_at	4852.91	7.32E-04
211560_s_at	75.72	9.54E-01
211561_x_at	13501.17	2.44E-04
211562_s_at	300.61	6.66E-01
211563_s_at	22564.27	7.32E-04
211564_s_at	286.64	4.66E-01
211565_at	200.72	7.54E-01
211566_x_at	17369.84	3.03E-02
211567_at	63.42	9.05E-01
211568_at	42.99	7.54E-01
211569_s_at	27054.93	2.44E-04
211570_s_at	270.51	3.04E-01
211571_s_at	119.61	4.66E-01
211572_s_at	1597.39	1.95E-03
211573_x_at	2729.55	8.06E-03
211574_s_at	21571.68	7.32E-04
211575_s_at	13310.36	7.32E-04
211576_s_at	22740.65	8.06E-03
211577_s_at	1587.95	1.95E-01
211578_s_at	4023.86	2.44E-04
211579_at	698.02	3.34E-01
211580_s_at	243.59	6.66E-01
211581_x_at	65.99	8.70E-01
211582_x_at	106.11	9.98E-01
211583_x_at	195.34	8.88E-01
211584_s_at	5729.25	2.44E-04
211585_at	215.61	6.34E-01
211586_s_at	77.27	8.88E-01
211587_x_at	275.84	6.66E-01
211588_s_at	192.63	6.01E-01
211589_at	297.92	4.66E-01
211590_x_at	2983.95	5.62E-02
211591_s_at	64.35	9.62E-01
211592_s_at	211.21	5.34E-01
211593_s_at	7646.42	1.86E-02
211594_s_at	31444.36	2.44E-04
211595_s_at	27165.01	2.44E-04
211596_s_at	24800.44	7.32E-04
211597_s_at	782.56	5.34E-01
211598_x_at	91.93	5.00E-01
211599_x_at	7089.06	2.44E-04
211600_at	34484.56	2.44E-04
211601_at	522.18	5.34E-01
211602_s_at	763.60	3.03E-02
211603_s_at	2229.97	7.32E-04
211604_x_at	527.18	4.32E-01
211605_s_at	126.99	8.88E-01
211606_at	324.72	3.99E-01
211607_x_at	1379.65	3.66E-01
211608_at	103.89	7.26E-01
211609_x_at	115344.31	2.44E-04
211610_at	657.71	2.46E-01
211611_s_at	176.74	3.99E-01
211612_s_at	10455.69	2.44E-04
211613_s_at	1966.06	3.76E-02
211614_at	139.65	9.05E-01
211615_s_at	68706.04	2.44E-04
211616_s_at	110.86	5.68E-01
211617_at	511.44	2.19E-01
211618_s_at	136.23	6.96E-01
211619_s_at	192.14	5.68E-01
211620_x_at	537.45	2.19E-01
211621_at	784.28	4.61E-02
211622_s_at	14013.50	2.44E-04
211623_s_at	188953.00	2.44E-04
211624_s_at	155.85	9.19E-01
211625_s_at	59.51	8.70E-01
211626_x_at	107.35	7.81E-01
211627_x_at	63.08	7.81E-01
211628_x_at	351820.84	2.44E-04
211630_s_at	70494.73	2.44E-04
211631_x_at	2373.93	2.39E-02
211632_at	69.43	7.81E-01
211633_x_at	108.69	8.88E-01
211634_x_at	539.79	5.00E-01
211635_x_at	185.30	8.29E-01
211636_at	74.65	9.44E-01
211637_x_at	704.05	3.66E-01
211638_at	47.68	8.05E-01
211639_x_at	97.26	9.32E-01
211640_x_at	206.35	6.96E-01
211641_x_at	1275.46	2.39E-02
211642_at	44.44	9.70E-01
211643_x_at	1500.23	4.66E-01
211644_x_at	301.88	8.29E-01
211645_x_at	48.70	8.50E-01
211646_at	588.10	9.52E-02
211647_x_at	177.59	5.34E-01
211648_at	131.92	6.96E-01
211649_x_at	117.07	8.70E-01
211650_x_at	40.25	9.44E-01
211651_s_at	32099.57	2.44E-04
211652_s_at	725.15	4.66E-01
211653_x_at	38096.90	1.95E-03
211654_x_at	1751.00	1.71E-01
211655_at	487.27	3.04E-01
211656_x_at	1803.92	2.46E-01
211657_at	10548.95	7.32E-04
211658_at	62474.65	1.42E-02
211659_at	137.63	7.54E-01
211660_at	624.80	6.66E-01
211661_x_at	2661.50	1.30E-01
211662_s_at	203013.25	2.44E-04
211663_x_at	2041.74	3.04E-01
211665_s_at	2780.18	2.39E-02
211666_x_at	404505.40	2.44E-04
211667_x_at	452.88	2.74E-01
211668_s_at	124.52	3.34E-01
211670_x_at	481.90	6.34E-01
211671_s_at	9996.55	2.44E-04
211672_s_at	13102.75	1.95E-03
211673_s_at	9491.81	4.15E-03
211674_x_at	648.65	5.68E-01
211675_s_at	563.44	3.99E-01
211676_s_at	39232.99	2.44E-04
211677_x_at	347.16	6.01E-01
211678_s_at	79056.24	2.44E-04
211679_x_at	514.15	5.00E-01
211680_at	243.55	5.34E-01
211681_s_at	6435.77	2.44E-04
211682_x_at	2345.99	1.12E-01
211684_s_at	127334.75	2.44E-04
211685_s_at	873.74	4.61E-02
211686_s_at	24270.79	2.44E-04
211687_x_at	104.57	6.01E-01
211688_x_at	158.02	8.50E-01
211689_s_at	5308.01	1.86E-02
211690_at	64.15	9.70E-01
211691_x_at	4204.23	1.50E-01
211692_s_at	3247.65	1.07E-02
211693_at	405.11	3.34E-01
211694_at	221.16	8.29E-01
211695_x_at	308.76	3.99E-01
211696_x_at	2066.42	5.62E-02
211697_x_at	43110.33	2.44E-04
211698_at	31482.00	2.44E-04
