^SAMPLE = GSM231639
!Sample_title = SH-SY5Y(ECACC)_RA_inhibiter_LY294002_6h_rep2
!Sample_geo_accession = GSM231639
!Sample_status = Public on Sep 01 2009
!Sample_submission_date = Sep 26 2007
!Sample_last_update_date = Aug 14 2011
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = neuroblastoma cell, retinoic acid (RA), LY294002, 6hour
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Cell line: SH-SY5Y (EC94030304, obtained from ECACC (European Collection of Cell Cultures))
!Sample_treatment_protocol_ch1 = SH-SY5Y-E cells were seeded in laminin coated culture dishes (BioCoat Laminin Cellware; BD Biosciences) for 1 day and then transferred to a medium containing 10 μM of RA in the presence of LY294002 (10 μM) for five days.
!Sample_growth_protocol_ch1 = Tissue culture cells were maintained in D-MEM/F12 1:1 mixture supplemented with 15% FBS (Fetal Bovine Serum) and 1% NEAA (Non-essential amino acid) in a 5% CO2 humidified incubator at 37oC. The culture medium was changed twice a week.
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Total cellular RNA was extracted from the cells at specific intervals using the RiboPure Kit (Ambion, An Applied Biosystems Business, Austin, TX, USA) according to the manufacturer’s instructions.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = First-strand cDNA was synthesized using 5 μg of total RNA and the GeneChip One-cycle cDNA Synthesis Kit (Affymetrix, Inc.). Biotin-labeled cRNA was generated by the GeneChip IVT labeling Kit (Affymetrix, Inc.)
!Sample_hyb_protocol = Biotin-labeled cRNA was applied on the Human Genome U133 Plus 2.0 Array (Affymetrix, Inc.) and then hybridized at 45oC for 17 h in a GeneChip Hybridization Oven (Affymetrix, Inc.).
!Sample_scan_protocol = Washing, staining and scanning of the array were performed using the GeneChip Wash and Stain Kit and a GeneChip Scanner 3000 (Affymetrix, Inc.), respectively.
!Sample_description = Sampling of RNA was performed at six different time points (0h, 6h, 1d, 2d, 3d, and 5d, respectively) under RA inducible conditions in the presence of LY294002.
!Sample_data_processing = The average signal intensity for all probes was initially tuned to 500 as global scaling and individual signal intensities were evaluated by detection call (present/marginal/absent) using the Affymetrix Micro Array Suite 5.0 (MAS 5.0) software (Affymetrix, Inc.).
!Sample_platform_id = GPL570
!Sample_contact_name = Tadayuki,,Takeda
!Sample_contact_email = ttakeda@gsc.riken.jp
!Sample_contact_phone = (+81) 45 503 9286
!Sample_contact_fax = (+81) 45 503 9176
!Sample_contact_laboratory = Genome Annotation and Comparative Analysis Team
!Sample_contact_department = Computatinal and Experimental Systems Biology Group
!Sample_contact_institute = RIKEN GSC
!Sample_contact_address = 1-7-22, Suehiro-cho, Tsurumi-ku
!Sample_contact_city = Yokohama
!Sample_contact_state = Kanagawa
!Sample_contact_zip/postal_code = 230-0045
!Sample_contact_country = Japan
!Sample_contact_web_link = http://hgp.gsc.riken.go.jp/index.php/Main_Page
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM231nnn/GSM231639/suppl/GSM231639.CEL.gz
!Sample_series_id = GSE9169
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = Signal
#ABS_CALL = indicating whether the transcript was present (P), absent (A), or marginal (M)
#DETECTION P-VALUE = 
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
217642_at	9.81148	A	0.932373
217643_x_at	229.824	P	0.000244141
217644_s_at	155.411	P	0.000244141
217645_at	859.517	P	0.000244141
217646_at	96.6514	A	0.111572
217647_at	97.4055	A	0.19458
217648_at	37.3853	A	0.80542
217649_at	30.1366	P	0.00805664
217650_x_at	465.981	P	0.00585938
217651_at	93.8406	P	0.000732422
217652_at	8.0192	A	0.850342
217653_x_at	1000.51	P	0.00292969
217654_at	14.6922	A	0.625488
217655_at	42.4256	A	0.246094
217656_at	209.195	P	0.0461426
217657_at	109.4	P	0.00805664
217658_at	45.0805	A	0.5
217659_at	162.391	P	0.000244141
217660_at	13.8974	A	0.780518
217661_x_at	12.4809	A	0.80542
217662_x_at	423.027	P	0.000244141
217663_at	120.441	P	0.00805664
217664_at	11.7919	A	0.665527
217665_at	406.627	P	0.000244141
217666_at	27.3712	A	0.567627
217667_at	83.6952	P	0.0239258
217668_at	110.039	A	0.0952148
217669_s_at	6.92691	A	0.72583
217670_at	84.5382	A	0.219482
217671_at	558.995	P	0.000244141
217672_x_at	929.494	P	0.0356445
217673_x_at	13616.9	P	0.00415039
217674_at	7.59044	A	0.72583
217675_at	7.76573	A	0.753906
217676_at	18.3308	A	0.466064
217677_at	104.823	A	0.0952148
217678_at	291.471	P	0.000244141
217679_x_at	1268.29	P	0.000244141
217680_x_at	57.9349	P	0.000244141
217681_at	7.58131	A	0.72583
217682_at	244.971	P	0.0012207
217683_at	8.24238	A	0.850342
217684_at	99.5947	P	0.0375977
217685_at	67.1317	M	0.0561523
217686_at	5.90032	A	0.981445
217687_at	35.4452	A	0.303711
217688_at	10.3094	A	0.665527
217689_at	14.3951	A	0.696289
217690_at	134.748	A	0.111572
217691_x_at	230.266	A	0.129639
217692_at	87.0538	P	0.0375977
217693_x_at	387.367	P	0.0107422
217694_at	10.8803	A	0.633789
217695_x_at	78.0112	P	0.00805664
217696_at	71.5591	A	0.366211
217697_at	35.4046	A	0.111572
217698_at	5.09505	A	0.665527
217699_at	71.9561	A	0.0805664
217700_at	53.4351	A	0.111572
217701_x_at	114.208	A	0.19458
217702_at	30.8145	A	0.601074
217703_x_at	870.375	P	0.0141602
217704_x_at	116.874	P	0.0012207
217705_at	22.7123	A	0.366211
217706_at	35.0323	A	0.129639
217707_x_at	316.812	P	0.000244141
217708_x_at	96.1849	A	0.246094
217709_at	1.24917	A	0.962402
217710_x_at	29.7893	A	0.567627
217711_at	44.5742	A	0.601074
217712_at	278.477	P	0.000732422
217713_x_at	395.665	P	0.00415039
217714_x_at	798.099	P	0.0141602
217715_x_at	330.732	P	0.000732422
217716_s_at	2748.2	P	0.00195313
217717_s_at	4035.18	P	0.000244141
217718_s_at	11264.4	P	0.000244141
217719_at	22970.3	P	0.000244141
217720_at	22590.5	P	0.000244141
217721_at	327.014	P	0.000732422
217722_s_at	8693.88	P	0.000244141
217723_x_at	26.2235	A	0.932373
217724_at	9640.71	P	0.000244141
217725_x_at	6901.88	P	0.000244141
217726_at	3327.18	P	0.000244141
217727_x_at	5525.92	P	0.000244141
217728_at	2974.62	P	0.000244141
217729_s_at	1868.63	P	0.000244141
217730_at	70.6737	M	0.0561523
217731_s_at	7638.79	P	0.0012207
217732_s_at	13291.5	P	0.000244141
217733_s_at	37836.2	P	0.000244141
217734_s_at	1461.99	P	0.000732422
217735_s_at	459.601	P	0.0185547
217736_s_at	8199.82	P	0.000244141
217737_x_at	2232.55	P	0.000244141
217738_at	768.066	P	0.000244141
217739_s_at	1171.18	P	0.000244141
217740_x_at	37941.1	P	0.000244141
217741_s_at	2494.65	P	0.0012207
217742_s_at	2391.93	P	0.000244141
217743_s_at	2269.76	P	0.000244141
217744_s_at	37.5634	A	0.0805664
217745_s_at	4568.81	P	0.000244141
217746_s_at	4365.82	P	0.000244141
217747_s_at	22352.7	P	0.000244141
217748_at	2439.44	P	0.000732422
217749_at	273.652	P	0.000244141
217750_s_at	2992.81	P	0.000244141
217751_at	2272.42	P	0.000244141
217752_s_at	1626.24	P	0.000244141
217753_s_at	22495.4	P	0.000244141
217754_at	1732.38	P	0.000244141
217755_at	5385.47	P	0.000244141
217756_x_at	10342.2	P	0.000244141
217757_at	161.891	P	0.0461426
217758_s_at	3700.09	P	0.000244141
217759_at	3038.18	P	0.000244141
217760_at	1331.36	P	0.000244141
217761_at	3972.22	P	0.000244141
217762_s_at	1011.06	P	0.000732422
217763_s_at	1458.64	P	0.000244141
217764_s_at	1336.12	P	0.00195313
217765_at	1237.22	P	0.000244141
217766_s_at	1877.71	P	0.000244141
217767_at	7.20497	A	0.850342
217768_at	10305.9	P	0.000244141
217769_s_at	20297.8	P	0.000244141
217770_at	2242.32	P	0.00195313
217771_at	2175.97	P	0.000244141
217772_s_at	5472.18	P	0.000244141
217773_s_at	14906.9	P	0.000244141
217774_s_at	17982.2	P	0.000244141
217775_s_at	1501.24	P	0.0012207
217776_at	3810.7	P	0.000244141
217777_s_at	2166.12	P	0.000732422
217778_at	937.154	P	0.00195313
217779_s_at	5902.57	P	0.000244141
217780_at	7029.11	P	0.000244141
217781_s_at	973.952	P	0.000244141
217782_s_at	2121.4	P	0.000732422
217783_s_at	2495.41	P	0.000244141
217784_at	1736.39	P	0.000244141
217785_s_at	811.047	P	0.000244141
217786_at	2359.27	P	0.000244141
217787_s_at	723.386	P	0.0012207
217788_s_at	4280	P	0.000732422
217789_at	1690.16	P	0.000732422
217790_s_at	239.286	P	0.0461426
217791_s_at	1446.69	P	0.000244141
217792_at	1232.27	P	0.000732422
217793_at	353.711	P	0.0012207
217794_at	1595.07	P	0.0012207
217795_s_at	2055.19	P	0.000244141
217796_s_at	1539.29	P	0.000244141
217797_at	8704.84	P	0.000244141
217798_at	1657.75	P	0.000244141
217799_x_at	1005.36	P	0.00195313
217800_s_at	4992.1	P	0.000244141
217801_at	19366.8	P	0.000244141
217802_s_at	10614.8	P	0.000244141
217803_at	2194.93	P	0.000244141
217804_s_at	1288.86	P	0.000244141
217805_at	2140.78	P	0.000244141
217806_s_at	1026.37	P	0.00292969
217807_s_at	11115.1	P	0.000244141
217808_s_at	843.904	P	0.000732422
217809_at	7940.92	P	0.000244141
217810_x_at	2224.23	P	0.000244141
217811_at	2543.86	P	0.000244141
217812_at	3869.97	P	0.000244141
217813_s_at	1304.45	P	0.000244141
217814_at	1994.21	P	0.000244141
217815_at	4323.96	P	0.000244141
217816_s_at	7986.43	P	0.000244141
217817_at	1383.48	P	0.0012207
217818_s_at	474.988	P	0.0107422
217819_at	3948.31	P	0.000244141
217820_s_at	4157.79	P	0.000244141
217821_s_at	2188.66	P	0.000244141
217822_at	4544.34	P	0.000244141
217823_s_at	1474.18	P	0.000244141
217824_at	309.918	P	0.000244141
217825_s_at	809.801	P	0.000244141
217826_s_at	1262.26	P	0.000244141
217827_s_at	2201.42	P	0.000244141
217828_at	2216.97	P	0.000244141
217829_s_at	963.305	P	0.000244141
217830_s_at	564.17	P	0.000244141
217831_s_at	1213.15	P	0.000244141
217832_at	3844.69	P	0.000244141
217833_at	1296.18	P	0.000244141
217834_s_at	2498	P	0.000244141
217835_x_at	7959.46	P	0.000244141
217836_s_at	2974.24	P	0.000244141
217837_s_at	2935.56	P	0.000244141
217838_s_at	838.149	P	0.000244141
217839_at	5754.64	P	0.000244141
217840_at	1664.68	P	0.000244141
217841_s_at	1428.85	P	0.000244141
217842_at	1155.71	P	0.000732422
217843_s_at	1232.72	P	0.000244141
217844_at	822.446	P	0.0141602
217845_x_at	8254.88	P	0.000244141
217846_at	7973.7	P	0.000244141
217847_s_at	106.441	A	0.27417
217848_s_at	10057.5	P	0.000244141
217849_s_at	540.417	P	0.000244141
217850_at	2559.77	P	0.000732422
217851_s_at	2428.4	P	0.000244141
217852_s_at	3382.3	P	0.000244141
217853_at	1191.72	P	0.000244141
217854_s_at	3778.03	P	0.000244141
217855_x_at	2216.16	P	0.0012207
217856_at	1169.29	P	0.000244141
217857_s_at	784.518	P	0.000244141
217858_s_at	1388.92	P	0.000244141
217859_s_at	338.389	P	0.000732422
217860_at	2154.43	P	0.000244141
217861_s_at	942.804	P	0.000244141
217862_at	1020.71	P	0.000244141
217863_at	575.432	P	0.00195313
217864_s_at	1314.88	P	0.000732422
217865_at	1238.53	P	0.000732422
217866_at	1625.89	P	0.000244141
217867_x_at	5.93779	A	0.888428
217868_s_at	7324.68	P	0.000244141
217869_at	3831.19	P	0.000244141
217870_s_at	1983.34	P	0.000244141
217871_s_at	19541.2	P	0.000244141
217872_at	5470.35	P	0.0012207
217873_at	1859.45	P	0.000244141
217874_at	2744.59	P	0.000244141
217875_s_at	147.198	A	0.0952148
217876_at	201.392	P	0.0302734
217877_s_at	904.302	P	0.000244141
217878_s_at	816.917	P	0.000244141
217879_at	2001.23	P	0.000244141
217880_at	2217.42	P	0.0012207
217881_s_at	1256.55	P	0.000244141
217882_at	3710.52	P	0.000244141
217883_at	8176.52	P	0.000244141
217884_at	1209.53	P	0.000244141
217885_at	6569.76	P	0.000244141
217886_at	964.823	P	0.000244141
217887_s_at	1704.26	P	0.000244141
217888_s_at	529.715	P	0.00415039
217889_s_at	300.131	P	0.00292969
217890_s_at	7.81662	A	0.932373
217891_at	592.067	P	0.00292969
217892_s_at	2935.69	P	0.000244141
217893_s_at	1061.78	P	0.000732422
217894_at	1298.87	P	0.000244141
217895_at	1757.93	P	0.000732422
217896_s_at	706.247	P	0.00195313
217897_at	1778.9	P	0.000244141
217898_at	3631.43	P	0.000244141
217899_at	1049.23	P	0.000732422
217900_at	7108.03	P	0.000244141
217901_at	31.0181	A	0.266846
217902_s_at	989.013	P	0.000244141
217903_at	671.106	P	0.00195313
217904_s_at	1093.55	P	0.000732422
217905_at	488.938	P	0.000732422
217906_at	3890.6	P	0.000244141
217907_at	3068	P	0.000244141
217908_s_at	875.56	P	0.000244141
217909_s_at	1612.82	P	0.000244141
217910_x_at	1074.29	P	0.000732422
217911_s_at	661.401	P	0.000244141
217912_at	1854.27	P	0.000244141
217913_at	1234.71	P	0.00415039
217914_at	142.961	P	0.0461426
217915_s_at	6974.46	P	0.000244141
217916_s_at	1740.66	P	0.000244141
217917_s_at	10133.5	P	0.000244141
217918_at	10886.2	P	0.000244141
217919_s_at	4213.4	P	0.000244141
217920_at	377.608	P	0.00292969
217921_at	508.231	P	0.000244141
217922_at	2819.62	P	0.000244141
217923_at	1430.56	P	0.000244141
217924_at	259.01	P	0.0185547
217925_s_at	289.842	P	0.0107422
217926_at	4406.9	P	0.000244141
217927_at	11917.2	P	0.000244141
217928_s_at	729.809	P	0.000244141
217929_s_at	380.081	P	0.0302734
217930_s_at	425.979	P	0.00415039
217931_at	779.052	P	0.000244141
217932_at	3380.88	P	0.000244141
217933_s_at	3206.82	P	0.000244141
217934_x_at	3645.95	P	0.00292969
217935_s_at	1319.92	P	0.000732422
217936_at	586.255	P	0.000244141
217937_s_at	117.052	P	0.00805664
217938_s_at	5986.91	P	0.000244141
217939_s_at	1430.64	P	0.000244141
217940_s_at	1999.99	P	0.000244141
217941_s_at	2060.85	P	0.000244141
217942_at	2452.24	P	0.000244141
217943_s_at	1439.44	P	0.000244141
217944_at	977.321	P	0.000244141
217945_at	4397.31	P	0.000244141
217946_s_at	4537.79	P	0.000244141
217947_at	7605.18	P	0.000244141
217948_at	671.971	P	0.000244141
217949_s_at	3193.95	P	0.000244141
217950_at	1807.03	P	0.000244141
217951_s_at	171.109	P	0.00195313
217952_x_at	1261.77	P	0.000244141
217953_at	45.901	P	0.0107422
217954_s_at	2618.73	P	0.000244141
217955_at	1317.73	P	0.000244141
217956_s_at	4539.33	P	0.000244141
217957_at	5326.78	P	0.000244141
217958_at	4605.51	P	0.000244141
217959_s_at	3620.43	P	0.000244141
217960_s_at	762.031	P	0.000732422
217961_at	784.92	P	0.000244141
217962_at	10891.8	P	0.000244141
217963_s_at	24356.3	P	0.000244141
217964_at	2216.93	P	0.000244141
217965_s_at	2814.87	P	0.000244141
217966_s_at	118.779	P	0.00195313
217967_s_at	268.705	P	0.00292969
217968_at	1181.89	P	0.00195313
217969_at	2994.25	P	0.000732422
217970_s_at	1902.68	P	0.000244141
217971_at	3022.16	P	0.000244141
217972_at	5192.14	P	0.000244141
217973_at	3187.82	P	0.000244141
217974_at	482.377	P	0.00585938
217975_at	5865.04	P	0.000244141
217976_s_at	1294.12	P	0.000244141
217977_at	1368.47	P	0.00585938
217978_s_at	4732.36	P	0.000244141
217979_at	6130.03	P	0.000732422
217980_s_at	1699.79	P	0.000732422
217981_s_at	592.873	P	0.000244141
217982_s_at	15746.7	P	0.000244141
217983_s_at	3272.34	P	0.000244141
217984_at	1596.87	P	0.000244141
217985_s_at	2050.75	P	0.000244141
217986_s_at	2212.28	P	0.000244141
217987_at	2179.06	P	0.000244141
217988_at	4903.33	P	0.000244141
217989_at	5214.78	P	0.000244141
217990_at	1454.35	P	0.000244141
217991_x_at	689.48	P	0.00195313
217992_s_at	556.969	P	0.00805664
217993_s_at	5644.34	P	0.000244141
217994_x_at	968.107	P	0.00195313
217995_at	114.624	A	0.149658
217996_at	815.738	P	0.000244141
217997_at	360.835	P	0.000732422
217998_at	168.893	P	0.00805664
217999_s_at	159.773	P	0.00585938
218000_s_at	84.5629	A	0.171387
218001_at	1342.5	P	0.000244141
218002_s_at	2.92781	A	0.665527
218003_s_at	2697.2	P	0.000244141
218004_at	1211.77	P	0.000244141
218005_at	3046.13	P	0.000244141
218006_s_at	1204.48	P	0.000244141
218007_s_at	8273.65	P	0.000244141
218008_at	2610.19	P	0.000732422
218009_s_at	5950.13	P	0.000244141
218010_x_at	1128.07	P	0.000244141
218011_at	7447.37	P	0.000244141
218012_at	520.389	P	0.0185547
218013_x_at	1112.97	P	0.000244141
218014_at	2977.87	P	0.000244141
218015_s_at	46.4475	A	0.129639
218016_s_at	1683.45	P	0.000244141
218017_s_at	1458.62	P	0.000244141
218018_at	427.74	P	0.00195313
218019_s_at	556.165	P	0.0012207
218020_s_at	892.193	P	0.000244141
218021_at	713.307	P	0.00292969
218022_at	765.401	P	0.00585938
218023_s_at	849.518	P	0.000732422
218024_at	2107.15	P	0.000244141
218025_s_at	2249.74	P	0.000244141
218026_at	3560.01	P	0.000244141
218027_at	3911.93	P	0.000244141
218028_at	1221.59	P	0.0107422
218029_at	471.126	P	0.0375977
218030_at	230.575	P	0.00805664
218031_s_at	1003.54	P	0.000244141
218032_at	974.061	P	0.0012207
218033_s_at	61.4632	P	0.0302734
218034_at	5470.38	P	0.000244141
218035_s_at	453.863	P	0.00292969
218036_x_at	1129.78	P	0.000244141
218037_at	1466.27	P	0.000244141
218038_at	1068.09	P	0.0239258
218039_at	8041.74	P	0.000244141
218040_at	642.544	P	0.000244141
218041_x_at	9372.63	P	0.000244141
218042_at	2830.73	P	0.000244141
218043_s_at	962.894	P	0.000244141
218044_x_at	10.3448	A	0.5
218045_x_at	641.839	P	0.00292969
218046_s_at	1915.37	P	0.000244141
218047_at	3392.76	P	0.000244141
218048_at	2871.91	P	0.000244141
218049_s_at	2371.48	P	0.000244141
218050_at	1896.31	P	0.000732422
218051_s_at	4150.89	P	0.000244141
218052_s_at	2318.61	P	0.000244141
218053_at	6235.8	P	0.000244141
218054_s_at	99.0542	A	0.219482
218055_s_at	835.677	P	0.000244141
218056_at	2407.71	P	0.000244141
218057_x_at	3271.09	P	0.000244141
218058_at	754.148	P	0.00805664
218059_at	5031.93	P	0.000244141
218060_s_at	496.443	P	0.0107422
218061_at	5886.43	P	0.000244141
218062_x_at	1016.45	P	0.00195313
218063_s_at	13.5945	A	0.601074
218064_s_at	300.685	P	0.000732422
218065_s_at	1496.17	P	0.000732422
218066_at	758.431	P	0.00415039
218067_s_at	4983.32	P	0.000244141
218068_s_at	648.587	P	0.000244141
218069_at	2692.81	P	0.00292969
218070_s_at	449.724	P	0.000732422
218071_s_at	1094.07	P	0.0012207
218072_at	988.457	P	0.000244141
218073_s_at	962.694	P	0.000244141
218074_at	10194.6	P	0.000244141
218075_at	599.085	P	0.000244141
218076_s_at	1440.05	P	0.000244141
218077_s_at	431.436	P	0.000244141
218078_s_at	1085.36	P	0.000244141
218079_s_at	1374.57	P	0.000732422
218080_x_at	1645.75	P	0.000244141
218081_at	204.993	P	0.0141602
218082_s_at	2308.51	P	0.000244141
218083_at	396.75	P	0.000732422
218084_x_at	59.6135	A	0.219482
218085_at	4987.63	P	0.000244141
218086_at	822.318	P	0.000732422
218087_s_at	130.639	P	0.0185547
218088_s_at	2017.11	P	0.000244141
218089_at	1184.86	P	0.000732422
218090_s_at	1623.82	P	0.000244141
218091_at	1198.93	P	0.000244141
218092_s_at	2092.01	P	0.000244141
218093_s_at	1085.97	P	0.000244141
218094_s_at	476.279	P	0.00195313
218095_s_at	2623.8	P	0.000244141
218096_at	2833.94	P	0.000244141
218097_s_at	4580.82	P	0.000244141
218098_at	1345.58	P	0.000244141
218099_at	1009.68	P	0.000244141
218100_s_at	2004.16	P	0.000244141
218101_s_at	11529.5	P	0.000244141
218102_at	3383.55	P	0.000244141
218103_at	3227.98	P	0.000244141
218104_at	1298.08	P	0.000244141
218105_s_at	1015.63	P	0.000244141
218106_s_at	1863.19	P	0.000244141
218107_at	4786.76	P	0.000244141
218108_at	3324.94	P	0.000244141
218109_s_at	2874.64	P	0.000244141
218110_at	115.452	P	0.000732422
218111_s_at	706.035	P	0.000244141
218112_at	905.914	P	0.00292969
218113_at	15.4917	A	0.633789
218114_at	670.874	P	0.0239258
218115_at	1028.73	P	0.000732422
218116_at	961.434	P	0.00195313
218117_at	4161.33	P	0.000244141
218118_s_at	2991.92	P	0.000244141
218119_at	2955.64	P	0.000244141
218120_s_at	864.133	P	0.000244141
218121_at	196.632	A	0.0952148
218122_s_at	497.338	P	0.0012207
218123_at	2795.45	P	0.000244141
218124_at	558.271	P	0.000244141
218125_s_at	633.993	P	0.000244141
218126_at	773.57	P	0.000244141
218127_at	870.285	P	0.000732422
218128_at	572.349	P	0.000244141
218129_s_at	847.591	P	0.000244141
218130_at	1328.83	P	0.000732422
218131_s_at	1271.56	P	0.000244141
218132_s_at	2733.02	P	0.000244141
218133_s_at	3179.78	P	0.000244141
218134_s_at	2525.6	P	0.000244141
218135_at	1501.05	P	0.000244141
218136_s_at	384.534	P	0.000244141
218137_s_at	1802.55	P	0.000244141
218138_at	1440.25	P	0.000244141
218139_s_at	2032.97	P	0.000244141
218140_x_at	1944.75	P	0.000732422
218141_at	397.361	P	0.000732422
218142_s_at	1766.7	P	0.000244141
218143_s_at	1155.9	P	0.000244141
218144_s_at	161.07	A	0.171387
218145_at	805.631	P	0.000244141
218146_at	2951.96	P	0.000244141
218147_s_at	2275.39	P	0.000244141
218148_at	235.924	P	0.0461426
218149_s_at	1823.21	P	0.000244141
218150_at	4439.12	P	0.000244141
218151_x_at	1011.29	P	0.00195313
218152_at	1283.62	P	0.000244141
218153_at	591.024	P	0.000244141
218154_at	12.932	A	0.850342
218155_x_at	654.158	P	0.000244141
218156_s_at	2161.21	P	0.000732422
218157_x_at	1861.33	P	0.000732422
218158_s_at	1055.06	P	0.000244141
218159_at	851.974	P	0.00195313
218160_at	3348.23	P	0.000244141
218161_s_at	129.16	A	0.0952148
218162_at	1495.68	P	0.000244141
218163_at	5520.91	P	0.000244141
218164_at	1318.97	P	0.000732422
218165_at	2240.59	P	0.000244141
218166_s_at	472.731	P	0.000732422
218167_at	6025.4	P	0.000244141
218168_s_at	995.882	P	0.00805664
218169_at	645.791	P	0.0375977
218170_at	13978.7	P	0.000244141
218171_at	2339.02	P	0.000244141
218172_s_at	1671.34	P	0.000244141
218173_s_at	78.8338	P	0.000732422
218174_s_at	256.384	P	0.000244141
218175_at	2288.31	P	0.000244141
218176_at	1948.85	P	0.000732422
218177_at	431.217	P	0.000244141
218178_s_at	1750.96	P	0.0012207
218179_s_at	968.14	P	0.000244141
218180_s_at	10.0519	A	0.870361
218181_s_at	2247.4	P	0.000244141
218182_s_at	33.5225	A	0.5
218183_at	346.328	P	0.00805664
218184_at	546.638	P	0.0012207
218185_s_at	2401.92	P	0.000244141
218186_at	40.415	A	0.246094
218187_s_at	2086.22	P	0.000244141
218188_s_at	4824.64	P	0.000244141
218189_s_at	1268.5	P	0.000244141
218190_s_at	8333.32	P	0.000244141
218191_s_at	2023.08	P	0.000244141
218192_at	2416.82	P	0.000244141
218193_s_at	1812.74	P	0.00415039
218194_at	5175.12	P	0.000244141
218195_at	1349.62	P	0.000244141
218196_at	1799.97	P	0.000244141
218197_s_at	289.008	P	0.000244141
218198_at	1373.41	P	0.000244141
218199_s_at	553.305	P	0.000732422
218200_s_at	15593.3	P	0.000244141
218201_at	6550.31	P	0.000244141
218202_x_at	239.123	P	0.000244141
218203_at	4552.8	P	0.000244141
218204_s_at	272.569	P	0.000244141
218205_s_at	3111.93	P	0.000244141
218206_x_at	2992.16	P	0.0012207
218207_s_at	100.268	P	0.000244141
218208_at	639.614	P	0.000244141
218209_s_at	3002.29	P	0.000244141
218210_at	1839.47	P	0.000732422
218211_s_at	102.33	P	0.000732422
218212_s_at	1496.9	P	0.000244141
218213_s_at	12833.6	P	0.000244141
218214_at	1421.76	P	0.000244141
218215_s_at	438.204	P	0.00292969
218216_x_at	2938.51	P	0.000244141
218217_at	1068.17	P	0.000244141
218218_at	1073.25	P	0.000244141
218219_s_at	920.651	P	0.000244141
218220_at	1373.34	P	0.00195313
218221_at	642.344	P	0.0012207
218222_x_at	150.031	A	0.149658
218223_s_at	1271.43	P	0.000244141
218224_at	3896.67	P	0.000244141
218225_at	657.356	P	0.00292969
218226_s_at	12676.9	P	0.000244141
218227_at	766.158	P	0.000244141
218228_s_at	2088.13	P	0.000244141
218229_s_at	3091.85	P	0.000244141
218230_at	1594.19	P	0.000244141
218231_at	1634.03	P	0.000244141
218232_at	7.48973	A	0.994141
218233_s_at	14530.1	P	0.000244141
218234_at	720.14	P	0.00415039
218235_s_at	2737.92	P	0.000244141
218236_s_at	3296.69	P	0.000244141
218237_s_at	2584.96	P	0.000244141
218238_at	2698.94	P	0.000244141
218239_s_at	3796.75	P	0.000244141
218240_at	1192.8	P	0.000244141
218241_at	1514.42	P	0.000244141
218242_s_at	1451.24	P	0.0012207
218243_at	1387.33	P	0.000732422
218244_at	1278.32	P	0.000732422
218245_at	534.181	P	0.0107422
218246_at	519.09	P	0.0239258
218247_s_at	3612.63	P	0.000244141
218248_at	343.312	P	0.000244141
218249_at	1475.52	P	0.000244141
218250_s_at	4697.71	P	0.000244141
218251_at	935.5	P	0.000244141
218252_at	4350.41	P	0.000244141
218253_s_at	1393.29	P	0.0012207
218254_s_at	1179.05	P	0.000244141
218255_s_at	190.383	P	0.00195313
218256_s_at	2758.79	P	0.000244141
218257_s_at	920.576	P	0.000244141
218258_at	4281.92	P	0.00292969
218259_at	1483.88	P	0.000732422
218260_at	3123.11	P	0.000244141
218261_at	16.9627	A	0.888428
218262_at	856.437	P	0.000244141
218263_s_at	5121.44	P	0.000244141
218264_at	851.169	P	0.00415039
218265_at	1033.08	P	0.000732422
218266_s_at	303.188	P	0.0461426
218267_at	493.925	P	0.00805664
218268_at	869.007	P	0.000244141
218269_at	1985.1	P	0.000244141
218270_at	2982.08	P	0.00292969
218271_s_at	2748.34	P	0.000244141
218272_at	493.472	A	0.067627
218273_s_at	642.992	P	0.000244141
218274_s_at	266.782	A	0.067627
218275_at	327.17	P	0.0185547
218276_s_at	526.852	P	0.000244141
218277_s_at	5307.87	P	0.000244141
218278_at	785.617	P	0.0107422
218279_s_at	48.6226	A	0.129639
218280_x_at	918.535	P	0.000244141
218281_at	2644.18	P	0.000244141
218282_at	436.315	P	0.000244141
218283_at	2645.62	P	0.000244141
218284_at	879.926	P	0.000244141
218285_s_at	3812.58	P	0.000244141
218286_s_at	1713.85	P	0.000244141
218287_s_at	866.376	P	0.000732422
218288_s_at	5301.88	P	0.000244141
218289_s_at	1482.09	P	0.000244141
218290_at	1366.54	P	0.000244141
218291_at	3343.71	P	0.000244141
218292_s_at	147.492	P	0.00195313
218293_x_at	39.3018	A	0.19458
218294_s_at	767.496	P	0.000732422
218295_s_at	656.363	P	0.000244141
218296_x_at	621.62	P	0.0012207
218297_at	633.084	P	0.000244141
218298_s_at	237.796	P	0.00585938
218299_at	862.515	P	0.0461426
218300_at	951.639	P	0.00805664
218301_at	196.784	P	0.0375977
218302_at	2096.1	P	0.000244141
